Year,Week,Ranking,TV,movie_zh_name,first_air_date,category,origin_country,original_language
2020,33,1,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,33,2,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,33,3,Three Kingdoms,三國,2010-05-02,,CN,zh
2020,33,4,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,33,5,The Umbrella Academy,雨傘學院,2019/2/15,,US,en
2020,33,6,Was It Love,我們，愛過嗎？,2020-07-08,"浪漫, 喜劇",KR,ko
2020,33,7,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,33,8,Mr. Sunshine,陽光先生,2018-07-07,"浪漫, 政治",KR,ko
2020,33,9,Scarlet Heart: Ryeo,月之戀人－步步驚心：麗,2016-08-29,"浪漫, 書籍改編",KR,ko
2020,33,10,Crash Landing on You,愛的迫降,2019/12/14,"浪漫, 喜劇",KR,ko
2020,33,11,Dark Desire,暗慾,2020/7/15,,MX,es
2020,34,1,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,34,2,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,34,3,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,34,4,Was It Love,我們，愛過嗎？,2020-07-08,"浪漫, 喜劇",KR,ko
2020,34,5,Three Kingdoms,三國,2010-05-02,,CN,zh
2020,34,6,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,34,7,Goedam,韓國都市怪談,2020/8/20,恐怖,KR,ko
2020,34,8,Scarlet Heart: Ryeo,月之戀人－步步驚心：麗,2016-08-29,"浪漫, 書籍改編",KR,ko
2020,34,9,Mr. Sunshine,陽光先生,2018-07-07,"浪漫, 政治",KR,ko
2020,34,10,The Umbrella Academy,雨傘學院,2019/2/15,,US,en
2020,35,1,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,35,2,Goedam,韓國都市怪談,2020/8/20,恐怖,KR,ko
2020,35,3,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,35,4,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,35,5,Was It Love,我們，愛過嗎？,2020-07-08,"浪漫, 喜劇",KR,ko
2020,35,6,Lucifer,魔鬼神探,2016/1/25,,US,en
2020,35,7,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,35,8,The Good Detective,模範刑警,2020-07-06,"犯罪, 驚悚",KR,ko
2020,35,9,Scarlet Heart: Ryeo,月之戀人－步步驚心：麗,2016-08-29,"浪漫, 書籍改編",KR,ko
2020,35,10,Crash Landing on You,愛的迫降,2019/12/14,"浪漫, 喜劇",KR,ko
2020,36,1,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,36,2,The Good Detective,模範刑警,2020-07-06,"犯罪, 驚悚",KR,ko
2020,36,3,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,36,4,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,36,5,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,36,6,Was It Love,我們，愛過嗎？,2020-07-08,"浪漫, 喜劇",KR,ko
2020,36,7,Scarlet Heart: Ryeo,月之戀人－步步驚心：麗,2016-08-29,"浪漫, 書籍改編",KR,ko
2020,36,8,"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",怕痛的我，把防禦力點滿就對了,2020-01-08,,JP,ja
2020,36,9,Goedam,韓國都市怪談,2020/8/20,恐怖,KR,ko
2020,36,10,Crash Landing on You,愛的迫降,2019/12/14,"浪漫, 喜劇",KR,ko
2020,37,1,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,37,2,The Good Detective,模範刑警,2020-07-06,"犯罪, 驚悚",KR,ko
2020,37,3,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,37,4,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,37,5,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,37,6,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,37,7,Scarlet Heart: Ryeo,月之戀人－步步驚心：麗,2016-08-29,"浪漫, 書籍改編",KR,ko
2020,37,8,Graceful Friends,優雅的朋友們,2020-07-10,懸疑,KR,ko
2020,37,9,"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",怕痛的我，把防禦力點滿就對了,2020-01-08,,JP,ja
2020,37,10,Mr. Sunshine,陽光先生,2018-07-07,"浪漫, 政治",KR,ko
2020,38,1,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,38,2,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,38,3,The Good Detective,模範刑警,2020-07-06,"犯罪, 驚悚",KR,ko
2020,38,4,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,38,5,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,38,6,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,38,7,Mr. Sunshine,陽光先生,2018-07-07,"浪漫, 政治",KR,ko
2020,38,8,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"網路漫改, 浪漫, 喜劇, 書籍改編",KR,ko
2020,38,9,Sporty Sisters,Sporty Sisters,2020-08-04,實境,KR,ko
2020,38,10,Scarlet Heart: Ryeo,月之戀人－步步驚心：麗,2016-08-29,"浪漫, 書籍改編",KR,ko
2020,38,11,Graceful Friends,優雅的朋友們,2020-07-10,懸疑,KR,ko
2020,39,1,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,39,2,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,39,3,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"網路漫改, 浪漫, 喜劇, 書籍改編",KR,ko
2020,39,4,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,39,5,Ratched,拉契特：黯衣天使,2020/9/18,,US,en
2020,39,6,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,39,7,The Good Detective,模範刑警,2020-07-06,"犯罪, 驚悚",KR,ko
2020,39,8,Mr. Sunshine,陽光先生,2018-07-07,"浪漫, 政治",KR,ko
2020,39,9,The School Nurse Files,非常校護檔案,2020/9/25,"奇幻, 書籍改編",KR,ko
2020,39,10,Sporty Sisters,Sporty Sisters,2020-08-04,實境,KR,ko
2020,39,11,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,40,1,The School Nurse Files,非常校護檔案,2020/9/25,"奇幻, 書籍改編",KR,ko
2020,40,2,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,40,3,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,40,4,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"網路漫改, 浪漫, 喜劇, 書籍改編",KR,ko
2020,40,5,Mr. Sunshine,陽光先生,2018-07-07,"浪漫, 政治",KR,ko
2020,40,6,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,40,7,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,40,8,Familiar Wife,浪漫,2018-08-01,浪漫,KR,ko
2020,40,9,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"浪漫, 喜劇",KR,ko
2020,40,10,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,41,1,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,41,2,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,41,3,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,41,4,The School Nurse Files,非常校護檔案,2020/9/25,"奇幻, 書籍改編",KR,ko
2020,41,5,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"網路漫改, 浪漫, 喜劇, 書籍改編",KR,ko
2020,41,6,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,41,7,Familiar Wife,認識的妻子,2018-08-01,浪漫,KR,ko
2020,41,8,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,41,9,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,41,10,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,42,1,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,42,2,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,42,3,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,42,4,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,42,5,The School Nurse Files,非常校護檔案,2020/9/25,"奇幻, 書籍改編",KR,ko
2020,42,6,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"網路漫改, 浪漫, 喜劇, 書籍改編",KR,ko
2020,42,7,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,42,8,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,42,9,Familiar Wife,認識的妻子,2018-08-01,浪漫,KR,ko
2020,43,1,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,43,2,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,43,3,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,43,4,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,43,5,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,43,6,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,43,7,The School Nurse Files,非常校護檔案,2020/9/25,"奇幻, 書籍改編",KR,ko
2020,43,8,My Golden Kids,My Golden Kids,2020-05-29,脫口秀,KR,ko
2020,43,9,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,43,10,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"網路漫改, 浪漫, 喜劇, 書籍改編",KR,ko
2020,44,1,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,44,2,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,44,3,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,44,4,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,44,5,Barbaren,蠻戰之森,2020-10-23,,DE,de
2020,44,6,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,44,7,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,44,8,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,44,9,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,44,10,Goblin,孤單又燦爛的神：鬼怪,2016-12-02,"奇幻, 浪漫",KR,ko
2020,45,1,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,45,2,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,45,3,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,45,4,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,45,5,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,45,6,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,45,7,Bimilui Soop,秘密森林,2017/6/10,"犯罪, 驚悚",KR,ko
2020,45,8,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,45,9,Barbaren,蠻戰之森,2020-10-23,,DE,de
2020,45,10,Taste of Wife,Taste of Wife,2018-06-05,實境,KR,ko
2020,46,1,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,46,2,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,46,3,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,46,4,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,46,5,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,46,6,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,46,7,18 Again,重返18歲,2020-09-21,浪漫,KR,ko
2020,46,8,My Golden Kids,My Golden Kids,2020-05-29,脫口秀,KR,ko
2020,46,9,Record of Youth,青春紀錄,2020/9/7,浪漫,KR,ko
2020,46,10,Taste of Wife,Taste of Wife,2018-06-05,實境,KR,ko
2020,47,1,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,47,2,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,47,3,18 Again,重返18歲,2020-09-21,浪漫,KR,ko
2020,47,4,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,47,5,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,47,6,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,47,7,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,47,8,My Golden Kids,My Golden Kids,2020-05-29,脫口秀,KR,ko
2020,47,9,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,47,10,Taste of Wife,Taste of Wife,2018-06-05,實境,KR,ko
2020,48,1,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,48,2,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,48,3,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,48,4,18 Again,重返18歲,2020-09-21,浪漫,KR,ko
2020,48,5,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,48,6,Do Do Sol Sol La La Sol,Do Do Sol Sol La La Sol,2020/10/7,"浪漫, 喜劇",KR,ko
2020,48,7,Hospital Playlist,機智醫生生活,2020/3/12,醫療,KR,ko
2020,48,8,Goblin,孤單又燦爛的神：鬼怪,2016-12-02,"奇幻, 浪漫",KR,ko
2020,48,9,My Golden Kids,My Golden Kids,2020-05-29,脫口秀,KR,ko
2020,48,10,Emily in Paris,艾蜜莉在巴黎,2020/10/2,,US,en
2020,49,1,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,49,2,My Love From Another Star,來自星星的你,2013-12-18,"浪漫, 喜劇",KR,ko
2020,49,3,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2020,49,4,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,49,5,Private Lives,私生活,2020/10/7,驚悚,KR,ko
2020,49,6,The Walking Dead,陰屍路,2010-10-31,,US,en
2020,49,7,Graceful Family,優雅的家,2019-08-21,懸疑,KR,ko
2020,49,8,18 Again,重返18歲,2020-09-21,浪漫,KR,ko
2020,49,9,The Guest,客：The Guest,2018-09-12,"懸疑, 書籍改編",KR,ko
2020,49,10,Love Again,Love Again,2022,實境,KR,ko
2020,49,11,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2020,50,1,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2020,50,2,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,50,3,My Love From Another Star,來自星星的你,2013-12-18,"浪漫, 喜劇",KR,ko
2020,50,4,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,50,5,100 Days My Prince,百日的郎君,2018-09-10,浪漫,KR,ko
2020,50,6,Goblin,孤單又燦爛的神：鬼怪,2016-12-02,"奇幻, 浪漫",KR,ko
2020,50,7,The Guest,客：The Guest,2018-09-12,"懸疑, 書籍改編",KR,ko
2020,50,8,Love Again,Love Again,2022,實境,KR,ko
2020,50,9,Graceful Family,優雅的家,2019-08-21,懸疑,KR,ko
2020,50,10,Attack on Titan,進擊的巨人,2013/4/7,,JP,ja
2020,51,1,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2020,51,2,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,51,3,My Love From Another Star,來自星星的你,2013-12-18,"浪漫, 喜劇",KR,ko
2020,51,4,100 Days My Prince,百日的郎君,2018-09-10,浪漫,KR,ko
2020,51,5,Goblin,孤單又燦爛的神：鬼怪,2016-12-02,"奇幻, 浪漫",KR,ko
2020,51,6,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,51,7,Run On,奔向愛情,2020/12/16,"浪漫, 喜劇",KR,ko
2020,51,8,Love Again,Love Again,2022,實境,KR,ko
2020,51,9,Alice in Borderland,今際之國的闖關者,2020/12/10,,JP,ja
2020,51,10,Sweet Home,甜蜜家園,2020/12/18,"網路漫改, 恐怖",KR,ko
2020,52,1,Sweet Home,甜蜜家園,2020/12/18,"網路漫改, 恐怖",KR,ko
2020,52,2,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2020,52,3,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,52,4,Run On,奔向愛情,2020/12/16,"浪漫, 喜劇",KR,ko
2020,52,5,Lovestruck in the City,愛在大都會,2020/12/22,"浪漫, 喜劇",KR,ko
2020,52,6,My Love From Another Star,來自星星的你,2013-12-18,"浪漫, 喜劇",KR,ko
2020,52,7,Love Again,Love Again,2022,實境,KR,ko
2020,52,8,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,52,9,Attack on Titan,進擊的巨人,2013/4/7,,JP,ja
2020,52,10,Goblin,孤單又燦爛的神：鬼怪,2016-12-02,"奇幻, 浪漫",KR,ko
2020,53,1,Sweet Home,甜蜜家園,2020/12/18,"網路漫改, 恐怖",KR,ko
2020,53,2,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2020,53,3,Bridgerton,柏捷頓家族：名門韻事,2020/12/25,,US,en
2020,53,4,Lovestruck in the City,愛在大都會,2020/12/22,"浪漫, 喜劇",KR,ko
2020,53,5,Run On,奔向愛情,2020/12/16,"浪漫, 喜劇",KR,ko
2020,53,6,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2020,53,7,Love Again,Love Again,2022,實境,KR,ko
2020,53,8,A Love So Beautiful,致我們單純的小美好,2020-12-28,"浪漫, 喜劇, 原著改編",KR,ko
2020,53,9,Start-Up,START-UP：我的新創時代,2020/10/17,"浪漫, 喜劇",KR,ko
2020,53,10,Attack on Titan,進擊的巨人,2013/4/7,,JP,ja
2021,1,1,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2021,1,2,Sweet Home,甜蜜家園,2020/12/18,"網路漫改, 恐怖",KR,ko
2021,1,3,Bridgerton,柏捷頓家族：名門韻事,2020/12/25,,US,en
2021,1,4,Run On,奔向愛情,2020/12/16,"浪漫, 喜劇",KR,ko
2021,1,5,Crash Landing on You,愛的迫降,2019/12/14,"浪漫, 喜劇",KR,ko
2021,1,6,Lovestruck in the City,愛在大都會,2020/12/22,"浪漫, 喜劇",KR,ko
2021,1,7,The Queen's Gambit,后翼棄兵,2020/10/23,,US,en
2021,1,8,Love Again,Love Again,2022,實境,KR,ko
2021,1,9,Miss Trot,Miss Trot,2019-02-28,"競賽, 實境",KR,ko
2021,1,10,Reply 1988,請回答 1988,2015-11-06,"浪漫, 喜劇",KR,ko
2021,2,1,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2021,2,2,Sweet Home,甜蜜家園,2020/12/18,"網路漫改, 恐怖",KR,ko
2021,2,3,Lupin,亞森·羅蘋,2021/1/8,,FR,fr
2021,2,4,Bridgerton,柏捷頓家族：名門韻事,2020/12/25,,US,en
2021,2,5,Run On,奔向愛情,2020/12/16,"浪漫, 喜劇",KR,ko
2021,2,6,Crash Landing on You,愛的迫降,2019/12/14,"浪漫, 喜劇",KR,ko
2021,2,7,Lovestruck in the City,愛在大都會,2020/12/22,"浪漫, 喜劇",KR,ko
2021,2,8,Miss Trot,Miss Trot,2019-02-28,"競賽, 實境",KR,ko
2021,2,9,Attack on Titan,進擊的巨人,2013/4/7,,JP,ja
2021,2,10,Love Again,Love Again,2022,實境,KR,ko
2021,3,1,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2021,3,2,Sweet Home,甜蜜家園,2020/12/18,"網路漫改, 恐怖",KR,ko
2021,3,3,Run On,奔向愛情,2020/12/16,"浪漫, 喜劇",KR,ko
2021,3,4,Bridgerton,柏捷頓家族：名門韻事,2020/12/25,,US,en
2021,3,5,Lovestruck in the City,愛在大都會,2020/12/22,"浪漫, 喜劇",KR,ko
2021,3,6,Parasyte -the maxim-,寄生獸,2014-10-09,,JP,ja
2021,3,7,Lupin,亞森·羅蘋,2021/1/8,,FR,fr
2021,3,8,Miss Trot,Miss Trot,2019-02-28,"競賽, 實境",KR,ko
2021,3,9,Attack on Titan,進擊的巨人,2013/4/7,,JP,ja
2021,3,10,Love Again,Love Again,2022,實境,KR,ko
2021,4,1,The Uncanny Counter,驅魔麵館,2020/11/28,"網路漫改, 奇幻, 驚悚",KR,ko
2021,4,2,Run On,奔向愛情,2020/12/16,"浪漫, 喜劇",KR,ko
2021,4,3,Bridgerton,柏捷頓家族：名門韻事,2020/12/25,,US,en
2021,4,4,Fate: The Winx Saga,Fate：魔法俏佳人傳奇,2021/1/22,,US,en
2021,4,5,Lovestruck in the City,愛在大都會,2020/12/22,"浪漫, 喜劇",KR,ko
2021,4,6,Sweet Home,甜蜜家園,2020/12/18,"網路漫改, 恐怖",KR,ko
2021,4,7,Heavenly Sword and Dragon Slaying Sabre,倚天屠龍記,2019-02-27,,CN,zh
2021,4,8,Attack on Titan,進擊的巨人,2013/4/7,,JP,ja
2021,4,9,Miss Trot,Miss Trot,2019-02-28,"競賽, 實境",KR,ko
2021,4,10,Love Again,Love Again,2022,實境,KR,ko
